eQTL_id,gene,tissue,distance_tss,lead_variant,beta,permutation_p,bh_permutation_p,discovery,consequence,lead_variant_type,lead_sv,lead_sv_caviar_prob,lead_sv_caviar_rank,h_sv,h_b,h_cis,sv_h_frac,composite
ENSG00000109270.8|Lung,ENSG00000109270.8,Lung,477419,LUMPY_BND_147297_1,0.393471,0.000969037,0.0615508629820628,SV,NONCODING,SV,LUMPY_BND_147297_1,0.0693327,3,0.126674,0.096838,0.223512,0.566744,0.00878265
ENSG00000109323.4|Cells_Transformed_fibroblasts,ENSG00000109323.4,Cells_Transformed_fibroblasts,190968,LUMPY_MEI_147382,0.314963,0.00028368,0.0160731443478261,SV,NONCODING,SV,LUMPY_MEI_147382,2.1375e-06,101,0.0331901,0.191701,0.224891,0.147583,7.09438e-08
ENSG00000109445.6|Whole_Blood,ENSG00000109445.6,Whole_Blood,88742,LUMPY_DEL_148431,-0.395694,2.70704e-07,4.35575626666667e-05,SV,NONCODING,SV,LUMPY_DEL_148431,0.0448029,10,0.179207,0.045445,0.224652,0.797709,0.00802899
ENSG00000109534.12|Artery_Aorta,ENSG00000109534.12,Artery_Aorta,11794,LUMPY_BND_147566_1,-0.557378,0.000258761,0.0364882248531073,SV,NONCODING,SV,LUMPY_BND_147566_1,0.00289687,13,0.146778,0.305252,0.45203,0.324709,0.000425197
ENSG00000109667.7|Esophagus_Muscularis,ENSG00000109667.7,Esophagus_Muscularis,335870,LUMPY_DEL_144763,0.6736,0.00123695,0.0935958833333333,SV,NONCODING,SV,LUMPY_DEL_144763,0.00296681,93,0.00840369,0.267891,0.276295,0.0304157,2.49322e-05
ENSG00000109762.11|Whole_Blood,ENSG00000109762.11,Whole_Blood,73487,LUMPY_MEI_149723,0.203625,0.0013169499999999999,0.0704747021493213,SV,NONCODING,SV,LUMPY_MEI_149723,0.00352008,65,0.091391,0.314573,0.405964,0.225121,0.000321704
ENSG00000109790.12|Whole_Blood,ENSG00000109790.12,Whole_Blood,-15301,LUMPY_MEI_145645,0.352727,0.000870071,0.0507662707758621,SV,NONCODING,SV,LUMPY_MEI_145645,0.0178198,13,0.0924529,0.109432,0.201885,0.457949,0.00164749
ENSG00000109794.9|Adipose_Subcutaneous,ENSG00000109794.9,Adipose_Subcutaneous,67890,GS_DEL_CNV_4_187093463_187098162,-0.391293,0.000440386,0.0427924352681159,SV,CODING,SV,GS_DEL_CNV_4_187093463_187098162,0.00234055,56,0.0243312,0.450818,0.475149,0.0512075,5.69484e-05
ENSG00000109794.9|Artery_Aorta,ENSG00000109794.9,Artery_Aorta,67890,GS_DEL_CNV_4_187093463_187098162,-0.498322,0.000963741,0.0977805350365854,SV,CODING,SV,GS_DEL_CNV_4_187093463_187098162,0.0063194,20,0.125337,0.403266,0.528603,0.23711,0.000792055
ENSG00000109794.9|Esophagus_Muscularis,ENSG00000109794.9,Esophagus_Muscularis,67890,GS_DEL_CNV_4_187093463_187098162,-0.528626,1.41163e-08,5.77842640983607e-06,SV,CODING,SV,GS_DEL_CNV_4_187093463_187098162,0.00353012,6,0.233393,0.322549,0.555942,0.419815,0.000823905
ENSG00000109794.9|Muscle_Skeletal,ENSG00000109794.9,Muscle_Skeletal,67890,GS_DEL_CNV_4_187093463_187098162,-0.615286,2.46154e-07,5.14418292920354e-05,SV,CODING,SV,GS_DEL_CNV_4_187093463_187098162,1.11191e-10,16,0.116535,0.46239,0.578925,0.201296,1.29576e-11
ENSG00000109794.9|Nerve_Tibial,ENSG00000109794.9,Nerve_Tibial,67890,GS_DEL_CNV_4_187093463_187098162,-0.517589,0.000141539,0.0209799051783784,SV,CODING,SV,GS_DEL_CNV_4_187093463_187098162,5.21858e-06,59,0.150096,0.419718,0.569814,0.263412,7.83288e-07
ENSG00000109794.9|Whole_Blood,ENSG00000109794.9,Whole_Blood,67890,GS_DEL_CNV_4_187093463_187098162,-0.403588,0.000903632,0.0522582095256724,SV,CODING,SV,GS_DEL_CNV_4_187093463_187098162,0.0207428,8,0.0591462,0.302866,0.362012,0.163382,0.00122686
ENSG00000109920.8|Cells_Transformed_fibroblasts,ENSG00000109920.8,Cells_Transformed_fibroblasts,98672,LUMPY_DEL_105037,-0.237958,0.000310934,0.017407109398568,SV,NONCODING,SV,LUMPY_DEL_105037,0.0139933,9,0.16351,-0.015665,0.163511,0.999994,0.00228804
ENSG00000109920.8|Muscle_Skeletal,ENSG00000109920.8,Muscle_Skeletal,17645,LUMPY_BND_19633_1,-0.565857,0.000677449,0.048371011163142,SV,NONCODING,SV,LUMPY_BND_19633_1,0.102892,1,,,,,
ENSG00000110107.4|Cells_Transformed_fibroblasts,ENSG00000110107.4,Cells_Transformed_fibroblasts,433740,LUMPY_DEL_105323,-0.355655,0.00230691,0.0868590495505618,SV,NONCODING,SV,LUMPY_DEL_105323,0.0362537,4,0.0917292,0.293242,0.384971,0.238275,0.00332552
ENSG00000110675.8|Nerve_Tibial,ENSG00000110675.8,Nerve_Tibial,287030,LUMPY_BND_177203_1,1.33372,0.000680258,0.0667333957142857,SV,NONCODING,SV,LUMPY_BND_177203_1,0.0020734,85,0.0831687,0.554179,0.637348,0.130492,0.000172442
ENSG00000111052.3|Whole_Blood,ENSG00000111052.3,Whole_Blood,32072,LUMPY_BND_66367_2,-0.201627,0.000368542,0.0258668365756677,SV,NONCODING,SV,LUMPY_BND_66367_2,0.0331138,7,0.0856828,0.081049,0.166732,0.513896,0.00283728
ENSG00000111215.7|Adipose_Subcutaneous,ENSG00000111215.7,Adipose_Subcutaneous,-205480,LUMPY_DEL_107802,-0.77522,9.35626e-07,0.000218196119078261,SV,NONCODING,SV,LUMPY_DEL_107802,0.00365801,47,0.0186308,0.226241,0.244872,0.0760839,6.81517e-05
ENSG00000111215.7|Artery_Tibial,ENSG00000111215.7,Artery_Tibial,-205480,LUMPY_DEL_107802,-0.698832,0.000156005,0.0163582385714286,SV,NONCODING,SV,LUMPY_DEL_107802,0.00319789,45,-0.0809618,0.876074,0.876075,1.14145e-06,0.0
ENSG00000111215.7|Esophagus_Muscularis,ENSG00000111215.7,Esophagus_Muscularis,-205480,LUMPY_DEL_107802,-0.791419,2.66287e-06,0.000588423574336283,SV,NONCODING,SV,LUMPY_DEL_107802,4.215e-07,89,0.0334349,0.150972,0.184407,0.18131,1.40928e-08
ENSG00000111215.7|Heart_Left_Ventricle,ENSG00000111215.7,Heart_Left_Ventricle,-205480,LUMPY_DEL_107802,-0.788038,2.76539e-05,0.00818590444936709,SV,NONCODING,SV,LUMPY_DEL_107802,0.000636149,73,-0.039481,0.72926,0.729261,1.37125e-06,0.0
ENSG00000111215.7|Lung,ENSG00000111215.7,Lung,-205480,LUMPY_DEL_107802,-0.515775,1.69006e-08,5.19638339347826e-06,SV,NONCODING,SV,LUMPY_DEL_107802,1.02348e-05,34,0.150815,0.69285,0.843665,0.178762,1.54356e-06
ENSG00000111215.7|Muscle_Skeletal,ENSG00000111215.7,Muscle_Skeletal,-205480,LUMPY_DEL_107802,-0.751933,2.1208e-11,1.08875417391304e-08,SV,NONCODING,SV,LUMPY_DEL_107802,4.86065e-05,22,0.12636,0.384956,0.511316,0.247127,6.14192e-06
ENSG00000111215.7|Nerve_Tibial,ENSG00000111215.7,Nerve_Tibial,-205480,LUMPY_DEL_107802,-0.839718,0.00024364,0.0330747330693069,SV,NONCODING,SV,LUMPY_DEL_107802,4.54854e-06,101,-0.024394,1.069585,1.0,9.99999e-07,0.0
ENSG00000111215.7|Thyroid,ENSG00000111215.7,Thyroid,-205480,LUMPY_DEL_107802,-0.657901,1.1921e-06,0.00026199191484375,SV,NONCODING,SV,LUMPY_DEL_107802,0.0101053,29,-0.0185811,1.200178,1.0,9.99999e-07,0.0
ENSG00000111275.8|Skin_Sun_Exposed_Lower_leg,ENSG00000111275.8,Skin_Sun_Exposed_Lower_leg,91798,LUMPY_DEL_110539,-0.46867,0.000979769,0.0869965114983819,SV,NONCODING,SV,LUMPY_DEL_110539,0.00110573,101,0.0737612,0.084858,0.158619,0.465021,8.156e-05
ENSG00000111328.2|Cells_Transformed_fibroblasts,ENSG00000111328.2,Cells_Transformed_fibroblasts,25016,LUMPY_BND_110843_1,0.433847,0.000132418,0.00848669132786885,SV,NONCODING,SV,LUMPY_BND_110843_1,2.49422e-06,101,0.0163379,0.468647,0.484985,0.0336874,4.07503e-08
ENSG00000111450.9|Muscle_Skeletal,ENSG00000111450.9,Muscle_Skeletal,-189944,LUMPY_DEL_111100,-0.388853,0.00106739,0.0702273263231198,SV,NONCODING,SV,LUMPY_DEL_111100,0.000213974,101,0.016455,0.393,0.409455,0.0401876,3.52094e-06
ENSG00000111490.8|Lung,ENSG00000111490.8,Lung,-39586,LUMPY_MEI_109308,0.306791,0.00171753,0.0941545951744186,SV,NONCODING,SV,LUMPY_MEI_109308,0.0109744,29,0.0889709,0.227823,0.316794,0.280848,0.000976402
ENSG00000111665.7|Skin_Sun_Exposed_Lower_leg,ENSG00000111665.7,Skin_Sun_Exposed_Lower_leg,-53591,LUMPY_DEL_107680,-0.398853,6.44745e-05,0.0101084963228571,SV,NONCODING,SV,LUMPY_DEL_107680,0.153613,2,0.170811,0.122336,0.293147,0.58268,0.0262388
ENSG00000111666.6|Thyroid,ENSG00000111666.6,Thyroid,11685,LUMPY_DEL_110283,-0.974301,4.06885e-06,0.000758018671192053,SV,NONCODING,SV,LUMPY_DEL_110283,0.0504646,7,0.193745,0.138363,0.332108,0.58338,0.00977726
ENSG00000111696.7|Cells_Transformed_fibroblasts,ENSG00000111696.7,Cells_Transformed_fibroblasts,58425,LUMPY_MEI_110337,-0.597963,0.00146809,0.0606284984683099,SV,NONCODING,SV,LUMPY_MEI_110337,3.32277e-05,101,-0.00249022,0.461718,0.461719,2.16582e-06,0.0
ENSG00000111696.7|Whole_Blood,ENSG00000111696.7,Whole_Blood,43754,LUMPY_DUP_177553,-0.574392,0.00171427,0.0866402314316239,SV,NONCODING,SV,LUMPY_DUP_177553,2.34346e-09,87,0.0774357,0.264934,0.34237,0.226176,1.81467e-10
ENSG00000111802.9|Esophagus_Mucosa,ENSG00000111802.9,Esophagus_Mucosa,16727,LUMPY_BND_77014_1,0.720149,9.61457e-06,0.00166306075675676,SV,NONCODING,SV,LUMPY_BND_77014_1,0.0104038,19,0.171817,0.189396,0.361213,0.475667,0.00178755
ENSG00000111879.14|Adipose_Subcutaneous,ENSG00000111879.14,Adipose_Subcutaneous,-52721,LUMPY_MEI_158520,0.553688,0.000400534,0.0395462916875,SV,NONCODING,SV,LUMPY_MEI_158520,0.0110651,10,0.0906932,0.080457,0.17115,0.529904,0.00100353
ENSG00000111879.14|Muscle_Skeletal,ENSG00000111879.14,Muscle_Skeletal,-52721,LUMPY_MEI_158520,0.575162,5.01498e-05,0.0058825549529703,SV,NONCODING,SV,LUMPY_MEI_158520,0.090426,1,0.141372,0.063084,0.204456,0.691454,0.0127837
ENSG00000111879.14|Nerve_Tibial,ENSG00000111879.14,Nerve_Tibial,-52721,LUMPY_MEI_158520,0.665398,3.54682e-05,0.00684935901690141,SV,NONCODING,SV,LUMPY_MEI_158520,0.0819909,3,0.232029,-0.002807,0.23203,0.999996,0.0190243
ENSG00000111879.14|Skin_Sun_Exposed_Lower_leg,ENSG00000111879.14,Skin_Sun_Exposed_Lower_leg,-52721,LUMPY_MEI_158520,0.729296,1.01041e-05,0.00223569509435484,SV,NONCODING,SV,LUMPY_MEI_158520,0.120778,3,,,,,
ENSG00000111981.4|Cells_Transformed_fibroblasts,ENSG00000111981.4,Cells_Transformed_fibroblasts,17522,LUMPY_DEL_159363,-0.851556,1.10723e-09,2.54630334411765e-07,SV,NONCODING,SV,LUMPY_DEL_159363,8.03463e-05,14,0.22371,0.159732,0.383442,0.583426,1.79743e-05
ENSG00000112033.9|Artery_Aorta,ENSG00000112033.9,Artery_Aorta,759785,LUMPY_DEL_156337,0.698051,0.000315602,0.0421235845882353,SV,NONCODING,SV,LUMPY_DEL_156337,0.0170928,16,0.109656,0.085004,0.19466,0.563321,0.00187433
ENSG00000112053.9|Thyroid,ENSG00000112053.9,Thyroid,77475,LUMPY_DEL_156337,1.53574,2.42726e-08,9.61707761408451e-06,SV,NONCODING,SV,LUMPY_DEL_156337,0.000593988,76,0.267889,0.135307,0.403196,0.664414,0.000159123
ENSG00000112367.6|Artery_Tibial,ENSG00000112367.6,Artery_Tibial,464242,LUMPY_MEI_158291,0.363756,0.00102314,0.0737961902890173,SV,NONCODING,SV,LUMPY_MEI_158291,0.00502627,99,0.0754092,0.075766,0.151175,0.49882,0.000379027
ENSG00000112685.9|Muscle_Skeletal,ENSG00000112685.9,Muscle_Skeletal,-25296,LUMPY_DEL_155097,-0.366482,1.84451e-05,0.00257740258284024,SV,NONCODING,SV,LUMPY_DEL_155097,0.0132084,6,0.107889,0.329458,0.437347,0.24669,0.00142504
ENSG00000112697.11|Adipose_Subcutaneous,ENSG00000112697.11,Adipose_Subcutaneous,-36582,LUMPY_MEI_157378,0.377168,4.10846e-05,0.00598830373586957,SV,NONCODING,SV,LUMPY_MEI_157378,0.0610701,2,0.181558,0.155686,0.337244,0.538358,0.0110878
ENSG00000112697.11|Muscle_Skeletal,ENSG00000112697.11,Muscle_Skeletal,-36582,LUMPY_MEI_157378,0.339316,0.000203837,0.0184506437931035,SV,NONCODING,SV,LUMPY_MEI_157378,0.0118244,31,0.103329,0.04426,0.147589,0.700113,0.0012218
ENSG00000112773.11|Whole_Blood,ENSG00000112773.11,Whole_Blood,-113213,LUMPY_BND_53485_2,-0.834113,0.00163239,0.0832453061637931,SV,NONCODING,SV,LUMPY_BND_53485_2,0.0937698,1,0.0663391,0.037122,0.103461,0.641198,0.0062206
ENSG00000112837.12|Esophagus_Mucosa,ENSG00000112837.12,Esophagus_Mucosa,-150017,LUMPY_MEI_157630,-0.51914,0.00131564,0.0839909825436409,SV,NONCODING,SV,LUMPY_MEI_157630,0.00953001,38,0.0882493,0.18334,0.271589,0.324937,0.000841017
ENSG00000113073.10|Whole_Blood,ENSG00000113073.10,Whole_Blood,482350,LUMPY_DEL_153912,0.358515,0.00187315,0.0917300557971015,SV,NONCODING,SV,LUMPY_DEL_153912,0.00614492,32,0.0640285,0.225315,0.289343,0.221289,0.00039345
ENSG00000113141.11|Muscle_Skeletal,ENSG00000113141.11,Muscle_Skeletal,832558,LUMPY_BND_153933_1,-0.387299,0.00127569,0.0796968765873016,SV,NONCODING,SV,LUMPY_BND_153933_1,0.00141019,101,0.124345,0.18406,0.308405,0.403187,0.00017535
ENSG00000113240.8|Whole_Blood,ENSG00000113240.8,Whole_Blood,54951,LUMPY_DEL_154967,-0.559243,6.66948e-08,1.20422298045802e-05,SV,NONCODING,SV,LUMPY_DEL_154967,0.0198873,7,0.149173,0.200731,0.349904,0.426326,0.00296665
ENSG00000113248.3|Adipose_Subcutaneous,ENSG00000113248.3,Adipose_Subcutaneous,-65780,LUMPY_DUP_182055,-1.09532,3.67624e-05,0.0055079933273743,SV,NONCODING,SV,LUMPY_DUP_182055,0.0652357,6,0.058655,0.132568,0.191223,0.306736,0.0038264
ENSG00000113273.11|Nerve_Tibial,ENSG00000113273.11,Nerve_Tibial,-4838,LUMPY_MEI_152238,0.488184,0.000234841,0.0326893903654822,SV,NONCODING,SV,LUMPY_MEI_152238,0.0208594,7,0.182732,0.097402,0.280134,0.652302,0.00381168
ENSG00000113318.9|Cells_Transformed_fibroblasts,ENSG00000113318.9,Cells_Transformed_fibroblasts,88410,LUMPY_MEI_152288,0.433979,0.00270118,0.0970796502909648,SV,NONCODING,SV,LUMPY_MEI_152288,3.151e-11,101,-0.00891643,0.439555,0.439556,2.27502e-06,0.0
ENSG00000113318.9|Thyroid,ENSG00000113318.9,Thyroid,88410,LUMPY_MEI_152288,0.663202,5.56249e-08,1.90827324621951e-05,SV,NONCODING,SV,LUMPY_MEI_152288,0.000158883,65,0.128952,0.161731,0.290683,0.443617,2.04883e-05
ENSG00000113356.6|Thyroid,ENSG00000113356.6,Thyroid,92870,LUMPY_MEI_152550,0.623365,0.000323356,0.0284260238625,SV,NONCODING,SV,LUMPY_MEI_152550,0.041474,5,0.14137,-0.011891,0.141371,0.999993,0.00586318
ENSG00000113407.9|Cells_Transformed_fibroblasts,ENSG00000113407.9,Cells_Transformed_fibroblasts,37958,LUMPY_BND_151124_1,-0.479914,1.19933e-05,0.00104633044126394,SV,NONCODING,SV,LUMPY_BND_151124_1,2.63769e-05,61,0.00894834,0.462187,0.471135,0.0189931,2.36029e-07
ENSG00000113790.6|Whole_Blood,ENSG00000113790.6,Whole_Blood,17562,LUMPY_MEI_143826,0.516154,0.000499489,0.0321918618991826,SV,NONCODING,SV,LUMPY_MEI_143826,0.0289167,3,0.0491851,0.379584,0.428769,0.114712,0.00142227
ENSG00000113805.8|Heart_Left_Ventricle,ENSG00000113805.8,Heart_Left_Ventricle,195135,LUMPY_MEI_140932,0.572152,6.89088e-05,0.0171428966808511,SV,NONCODING,SV,LUMPY_MEI_140932,0.0144052,24,0.131252,0.323118,0.45437,0.288866,0.00189071
ENSG00000113812.9|Artery_Aorta,ENSG00000113812.9,Artery_Aorta,-877331,LUMPY_DEL_140294,0.655907,0.000765156,0.0837610903684211,SV,NONCODING,SV,LUMPY_DEL_140294,0.00956447,23,0.0948198,0.226639,0.321459,0.294967,0.000906901
ENSG00000114023.11|Skin_Sun_Exposed_Lower_leg,ENSG00000114023.11,Skin_Sun_Exposed_Lower_leg,35428,LUMPY_MEI_142131,-0.370676,0.000148325,0.0194717369617225,SV,NONCODING,SV,LUMPY_MEI_142131,0.0213626,10,0.10002,0.126656,0.226676,0.441247,0.00213669
ENSG00000114054.9|Cells_Transformed_fibroblasts,ENSG00000114054.9,Cells_Transformed_fibroblasts,51865,LUMPY_DEL_142534,0.246555,2.84551e-06,0.000296653902533333,SV,NONCODING,SV,LUMPY_DEL_142534,0.0110814,30,0.126508,0.030496,0.157004,0.805763,0.00140189
ENSG00000114054.9|Esophagus_Mucosa,ENSG00000114054.9,Esophagus_Mucosa,51865,LUMPY_DEL_142534,0.297614,0.00121833,0.0797678976982097,SV,NONCODING,SV,LUMPY_DEL_142534,0.00138307,101,-0.0122028,0.274601,0.274602,3.64163e-06,0.0
ENSG00000114054.9|Muscle_Skeletal,ENSG00000114054.9,Muscle_Skeletal,51865,LUMPY_DEL_142534,0.166744,0.000450408,0.0355731937123746,SV,NONCODING,SV,LUMPY_DEL_142534,0.00898395,40,0.0382168,0.205413,0.24363,0.156864,0.000343338
ENSG00000114354.8|Cells_Transformed_fibroblasts,ENSG00000114354.8,Cells_Transformed_fibroblasts,929360,LUMPY_DEL_141584,-0.486961,9.78782e-05,0.00663563276705202,SV,NONCODING,SV,LUMPY_DEL_141584,0.0494007,4,0.107804,0.00556,0.113364,0.950954,0.00532559
ENSG00000114378.12|Heart_Left_Ventricle,ENSG00000114378.12,Heart_Left_Ventricle,-217,LUMPY_DUP_180942,0.547487,0.000333783,0.0582501153358209,SV,NONCODING,SV,LUMPY_DUP_180942,0.0097535,33,0.142636,0.109576,0.252212,0.56554,0.0013912
ENSG00000114650.14|Adipose_Subcutaneous,ENSG00000114650.14,Adipose_Subcutaneous,-279275,GS_MIXED_CNV_3_47236442_47239341,-0.877698,0.00124591,0.0941241134929578,SV,NONCODING,SV,GS_MIXED_CNV_3_47236442_47239341,0.038725,2,0.0605445,0.138871,0.199415,0.30361,0.00234459
ENSG00000114735.5|Skin_Sun_Exposed_Lower_leg,ENSG00000114735.5,Skin_Sun_Exposed_Lower_leg,-629694,LUMPY_DEL_140227,-0.26445,9.40812e-05,0.01344430148125,SV,NONCODING,SV,LUMPY_DEL_140227,0.00767433,26,0.15067,-0.017127,0.150671,0.999993,0.00115629
ENSG00000114770.12|Thyroid,ENSG00000114770.12,Thyroid,-61818,LUMPY_DEL_143781,0.658712,0.000266445,0.0245749649016393,SV,NONCODING,SV,LUMPY_DEL_143781,0.0969166,1,0.0646821,0.229635,0.294317,0.21977,0.00626877
ENSG00000114796.11|Cells_Transformed_fibroblasts,ENSG00000114796.11,Cells_Transformed_fibroblasts,523505,LUMPY_DEL_143785,0.103171,0.000716823,0.0338320263802817,SV,NONCODING,SV,LUMPY_DEL_143785,0.0293846,11,0.105557,0.112971,0.218528,0.483036,0.00310175
ENSG00000114805.12|Nerve_Tibial,ENSG00000114805.12,Nerve_Tibial,-51574,LUMPY_MEI_143073,-0.570754,3.1987e-05,0.0063561414057971,SV,NONCODING,SV,LUMPY_MEI_143073,0.0145042,10,0.283845,0.298493,0.582338,0.487423,0.00411694
ENSG00000114902.9|Whole_Blood,ENSG00000114902.9,Whole_Blood,-28799,LUMPY_MEI_140290,0.205831,0.000373799,0.0261581886005917,SV,NONCODING,SV,LUMPY_MEI_140290,0.00347897,90,0.076925,0.040211,0.117136,0.656715,0.00026762
ENSG00000114904.8|Cells_Transformed_fibroblasts,ENSG00000114904.8,Cells_Transformed_fibroblasts,-94793,LUMPY_MEI_140290,-0.2979,0.000653972,0.0316293220701031,SV,NONCODING,SV,LUMPY_MEI_140290,0.00336013,101,0.0345071,0.05446,0.0889671,0.387864,0.000115948
ENSG00000115042.5|Lung,ENSG00000115042.5,Lung,28791,GS_MIXED_CNV_2_96097260_96098289,0.647815,0.000483215,0.0358758601181102,SV,NONCODING,SV,GS_MIXED_CNV_2_96097260_96098289,0.631913,1,,,,,
ENSG00000115112.7|Cells_Transformed_fibroblasts,ENSG00000115112.7,Cells_Transformed_fibroblasts,-244384,LUMPY_DEL_131183,-0.44165,0.000571066,0.0289244526012931,SV,NONCODING,SV,LUMPY_DEL_131183,0.00510869,54,-0.0150424,0.30257,0.302571,3.30501e-06,0.0
ENSG00000115159.11|Cells_Transformed_fibroblasts,ENSG00000115159.11,Cells_Transformed_fibroblasts,-19247,LUMPY_MEI_132165,0.387232,6.56045e-05,0.00472050538803681,SV,NONCODING,SV,LUMPY_MEI_132165,7.37568e-07,97,0.112417,0.075943,0.18836,0.59682,8.29152e-08
ENSG00000115750.12|Adipose_Subcutaneous,ENSG00000115750.12,Adipose_Subcutaneous,-23912,LUMPY_MEI_128255,0.406822,0.000212931,0.0234505775655738,SV,NONCODING,SV,LUMPY_MEI_128255,5.37591e-05,4,0.111975,0.403048,0.515023,0.217417,6.01968e-06
ENSG00000115750.12|Cells_Transformed_fibroblasts,ENSG00000115750.12,Cells_Transformed_fibroblasts,-23912,LUMPY_MEI_128255,0.383739,7.75808e-10,1.87609569649485e-07,SV,NONCODING,SV,LUMPY_MEI_128255,1.38844e-09,4,0.23436,0.191512,0.425872,0.550306,3.25395e-10
ENSG00000115750.12|Esophagus_Mucosa,ENSG00000115750.12,Esophagus_Mucosa,-23912,LUMPY_MEI_128255,0.445488,0.00119102,0.0781797743589744,SV,NONCODING,SV,LUMPY_MEI_128255,2.51796e-05,22,0.0905297,0.410408,0.500938,0.18072,2.2795e-06
ENSG00000115750.12|Lung,ENSG00000115750.12,Lung,-23912,LUMPY_MEI_128255,0.482264,1.05513e-06,0.000178721331197605,SV,NONCODING,SV,LUMPY_MEI_128255,0.032972,4,0.119603,0.294268,0.413871,0.288986,0.00394355
ENSG00000115750.12|Skin_Sun_Exposed_Lower_leg,ENSG00000115750.12,Skin_Sun_Exposed_Lower_leg,-23912,LUMPY_MEI_128255,0.671287,8.4204e-06,0.00190934309752066,SV,NONCODING,SV,LUMPY_MEI_128255,0.000309571,94,0.0258509,0.408324,0.434175,0.0595403,8.00269e-06
ENSG00000115750.12|Whole_Blood,ENSG00000115750.12,Whole_Blood,-23912,LUMPY_MEI_128255,0.32724,0.00144229,0.0758099674888889,SV,NONCODING,SV,LUMPY_MEI_128255,0.00233983,9,0.0500316,0.399292,0.449324,0.111349,0.000117065
ENSG00000115808.7|Esophagus_Mucosa,ENSG00000115808.7,Esophagus_Mucosa,154063,LUMPY_DEL_129099,0.364341,0.000603838,0.0481565507788162,SV,NONCODING,SV,LUMPY_DEL_129099,0.000792155,39,0.0813191,0.362071,0.44339,0.183403,6.44173e-05
ENSG00000115896.11|Lung,ENSG00000115896.11,Lung,225088,LUMPY_DEL_133342,0.487435,0.000719181,0.049020416739759,SV,NONCODING,SV,LUMPY_DEL_133342,0.0147077,6,0.0936541,0.181976,0.27563,0.339782,0.00137744
ENSG00000115896.11|Nerve_Tibial,ENSG00000115896.11,Nerve_Tibial,225088,LUMPY_DEL_133342,0.691843,3.18033e-05,0.0063561414057971,SV,NONCODING,SV,LUMPY_DEL_133342,0.0153563,18,,,,,
ENSG00000115896.11|Whole_Blood,ENSG00000115896.11,Whole_Blood,225088,LUMPY_DEL_133342,0.492319,0.000910544,0.0525295054439024,SV,NONCODING,SV,LUMPY_DEL_133342,2.78288e-06,101,0.0159485,0.408412,0.42436,0.0375824,4.43828e-08
ENSG00000115919.10|Nerve_Tibial,ENSG00000115919.10,Nerve_Tibial,886217,LUMPY_BND_41777_1,0.847354,0.000101314,0.0165370982619048,SV,NONCODING,SV,LUMPY_BND_41777_1,0.15721,1,0.166449,0.166537,0.332986,0.499868,0.0261674
ENSG00000116005.7|Esophagus_Muscularis,ENSG00000116005.7,Esophagus_Muscularis,-358953,LUMPY_DEL_130023,0.34811,1.71517e-06,0.000407883760952381,SV,NONCODING,SV,LUMPY_DEL_130023,0.0041448,42,0.149927,0.32883,0.478757,0.313159,0.000621417
ENSG00000116120.8|Cells_Transformed_fibroblasts,ENSG00000116120.8,Cells_Transformed_fibroblasts,-39077,LUMPY_MEI_134017,0.201926,0.000356891,0.0195142009020979,SV,NONCODING,SV,LUMPY_MEI_134017,0.0325197,5,0.100897,0.19642,0.297317,0.339358,0.00328114
ENSG00000116157.5|Thyroid,ENSG00000116157.5,Thyroid,21299,LUMPY_BND_95062_1,0.506811,0.00109086,0.075979463539604,SV,NONCODING,SV,LUMPY_BND_95062_1,6.66876e-10,35,0.064013,0.162975,0.226988,0.282011,4.26887e-11
ENSG00000116205.6|Muscle_Skeletal,ENSG00000116205.6,Muscle_Skeletal,768302,LUMPY_MEI_95122,0.416847,6.62591e-05,0.00727771463488372,SV,NONCODING,SV,LUMPY_MEI_95122,0.000195458,61,0.108779,0.120134,0.228913,0.475198,2.12617e-05
ENSG00000116406.14|Adipose_Subcutaneous,ENSG00000116406.14,Adipose_Subcutaneous,90696,LUMPY_MEI_97883,0.377074,0.000437777,0.0426936049563636,SV,NONCODING,SV,LUMPY_MEI_97883,0.011974,29,0.0467904,0.264211,0.311001,0.150451,0.000560268
ENSG00000116514.12|Lung,ENSG00000116514.12,Lung,23018,LUMPY_MEI_94510,-0.622536,0.000787777,0.0525562452806604,SV,NONCODING,SV,LUMPY_MEI_94510,0.163391,1,0.10449,0.031961,0.136451,0.765769,0.0170727
ENSG00000116685.11|Cells_Transformed_fibroblasts,ENSG00000116685.11,Cells_Transformed_fibroblasts,925658,GS_MIXED_CNV_1_12912143_12920621,0.431304,0.00209961,0.0803951365742251,SV,NONCODING,SV,GS_MIXED_CNV_1_12912143_12920621,0.0920441,2,0.0890415,0.335943,0.424984,0.209517,0.00819574
ENSG00000116785.9|Lung,ENSG00000116785.9,Lung,41694,GS_MIXED_CNV_1_196785619_196788116,0.706439,5.35679e-05,0.006012996775,SV,NONCODING,SV,GS_MIXED_CNV_1_196785619_196788116,0.00149053,50,0.141111,0.113259,0.25437,0.554747,0.00021033
ENSG00000116785.9|Thyroid,ENSG00000116785.9,Thyroid,41694,GS_MIXED_CNV_1_196785619_196788116,0.728405,0.000150755,0.0156571768014706,SV,NONCODING,SV,GS_MIXED_CNV_1_196785619_196788116,0.122348,2,0.145372,0.120147,0.265519,0.547501,0.017786
